Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales,Acquirer_GHG_Emissions,Carbon_Intensity,Target Name,Seller Name,Announced Total Value (mil.),TV/EBITDA,Deal Status
06-05-2020,2019,WTTR,Select Water Solutions Inc,1291.589,85472.04815,66.1758873372257,Well chemical services business,Baker Hughes Co,10.0,,Completed
03-05-2020,2019,BX,Blackstone Inc,7338.27,39166.06872,5.337234623419416,Aypa Power LLC,,,,Completed
12-03-2020,2019,ALE,ALLETE Inc,1240.5,4591359.202,3701.2166078194273,300 MW Caddo Wind Project,Greenlight Energy Resources Inc,,,Completed
04-03-2020,2019,BX,Blackstone Inc,7338.27,39166.06872,5.337234623419416,NRStor C&I Inc,"Lake Bridge Capital Inc,Fengate Capital Management Ltd (Fund: LPF Equities Fund)",,,Completed
11-02-2020,2019,D,Dominion Energy Inc,14401.0,25578454.269471463,1776.1582021714785,Atlantic Coast Pipeline LLC,Southern Co Gas,175.0,,Completed
11-02-2020,2019,D,Dominion Energy Inc,14401.0,25578454.269471463,1776.1582021714785,Pivotal Lng Inc,,,,Completed
24-01-2020,2019,VTOL,Bristow Group Inc,226.059,6351.986788,28.09880070247148,Bristow Group Inc/old,,,,Completed
19-12-2019,2018,CHX,ChampionX Corp,1218.156,16364.41827,13.43376239988967,ChampionX Holding Inc,Ecolab Inc,492.0,,Completed
05-11-2019,2018,UBS,UBS Group AG,40206.0,1479.949096,0.03680916022484206,Phoenix Wind Repower,,,,Completed
25-10-2019,2018,D,Dominion Energy Inc,11199.0,20896503.62450793,1865.9258527107716,Solar Generating Project,First Solar Inc,,,Completed
21-10-2019,2018,VTOL,Bristow Group Inc,221.676,6466.181061,29.169513438531915,Aero Design Ltd,,,,Completed
18-10-2019,2018,DTE,DTE Energy Co,14212.0,24853259.0025,1748.7516888896707,Gathering system & pipeline Haynesville/Louisiana,"Indigo Natural Resources LLC,Momentum Midstream LLC",2360.0,,Completed
08-10-2019,2018,SHEL,Shell PLC,388379.0,35308345.336535,90.91208674139179,Hudson Energy Supply UK Ltd,Just Energy Group Inc,1.83,,Completed
02-10-2019,2018,VTOL,Bristow Group Inc,221.676,6466.181061,29.169513438531915,Simplex Aerospace Corp,,,,Completed
01-10-2019,2018,NVAX,NOV Inc,34.288,502.4221184,14.653001586560897,Denali Inc,Patriarch Partners LLC,,,Completed
30-09-2019,2018,XIFR,XPLR Infrastructure LP,771.0,27777.64103,36.02806878080415,Meade Pipeline Co LLC,Coterra Energy Inc,1370.0,,Completed
30-09-2019,2018,XIFR,XPLR Infrastructure LP,771.0,27777.64103,36.02806878080415,Central Penn Pipeline,AltaGas Ltd,657.02,,Completed
26-09-2019,2018,NGL,NGL Energy Partners LP,16907.296,15.83623286,0.0009366508316882843,Hillstone Environmental Partners LLC,Golden Gate Capital LP,642.5,,Completed
26-09-2019,2018,D,Dominion Energy Inc,11199.0,20896503.62450793,1865.9258527107716,"15 MW Myrtle Solar project,80 MW Greensville Solar facility",Macquarie Group Ltd,,,Completed
12-09-2019,2018,DUK,Duke Energy Corp,24521.0,96560349.13,3937.863428489866,Solar project/Texas,Canadian Solar Inc,,,Completed
06-09-2019,2018,KMI,Kinder Morgan Inc,14144.0,1722845.012,121.80748105203621,Certain Assets,Southcross Energy Partners LLC,76.0,,Completed
03-09-2019,2018,AMT,American Tower Corp,7440.1,619256.0,83.23221462077122,Portfolio of wireless communications,Grain Management LLC,,,Completed
20-08-2019,2018,VST,Vistra Corp,9144.0,104042108.8,11378.183377077865,Ambit Energy Holdings LLC,,475.0,,Completed
31-07-2019,2018,RUN,Sunrun Inc,759.981,33181.9773,43.661587987068096,Specified customer pipeline & assembled workforce,Omni Energy LLC,2.7,,Completed
24-07-2019,2018,TTE,TotalEnergies SE,184106.0,40709232.89,221.11844747047897,Mide Technology Corp,,,,Completed
24-07-2019,2018,AEP,American Electric Power Co Inc,16195.7,38010092.99,2346.9249856443375,Santa Rita East Wind Project,Invenergy Renewables LLC,,,Completed
28-06-2019,2018,CMI,Cummins Inc,23771.0,305969.701,12.871553615750283,Hydrogenics Corp,,263.28,,Completed
24-06-2019,2018,AROC,Archrock Inc,904.441,15828.48008,17.500843150631162,Elite Compression Services LLC,JDH Capital LLC,406.54,,Completed
17-06-2019,2018,VATE,INNOVATE Corp,1976.7,34472.78111,17.439561445844085,Ampcng LLC,,41.0,,Completed
17-06-2019,2018,TTE,TotalEnergies SE,184106.0,40709232.89,221.11844747047897,Go Electric Inc,,,,Completed
11-06-2019,2018,PBF,PBF Energy Inc,27186.1,7313100.587,269.00145982689685,Martinez refinery,Shell PLC,1200.0,,Completed
11-06-2019,2018,PLUG,Plug Power Inc,174.215,5775.311039,33.15048095169762,EnergyOr Technologies Inc,,,,Completed
10-06-2019,2018,CRK,Comstock Resources Inc,390.251,161084.5295,412.77159956028305,Covey Park Energy LLC,"Denham Capital Management LP (Fund: DCPF VI Oil and Gas Co-Investment Fund LP),Covey Park Holdings LLC",1947.28,,Completed
03-06-2019,2018,TTE,TotalEnergies SE,184106.0,40709232.89,221.11844747047897,Toshiba America LNG Corp,Toshiba Corp,15.0,,Completed
30-05-2019,2018,DUK,Duke Energy Corp,24521.0,96560349.13,3937.863428489866,Palmer Solar project,Juwi Inc,,,Completed
30-05-2019,2018,DUK,Duke Energy Corp,24521.0,96560349.13,3937.863428489866,150-MW solar project/California,Clearway Energy Group LLC,,,Completed
22-05-2019,2018,NRG,NRG Energy Inc,9478.0,24788985.3738,2615.423652015193,Retail energy business/Stream Energy Inc,Stream Energy Inc,300.0,,Completed
22-05-2019,2018,OGE,OGE Energy Corp,2270.3,14129997.23,6223.845848566269,AES Shady Point plant/Oklahoma,,,,Completed
17-05-2019,2018,DUK,Duke Energy Corp,24521.0,96560349.13,3937.863428489866,100MW Lapetus Solar Energy Project,7x Energy Inc,,,Completed
16-05-2019,2018,CSIQ,Canadian Solar Inc,3744.512,159679.6537,42.64364854485711,100-MW solar farm,Goldman Sachs Group Inc/The,,,Completed
14-05-2019,2018,NGL,NGL Energy Partners LP,16907.296,15.83623286,0.0009366508316882843,Mesquite Disposals Unlimited LLC,Mesquite SWD Inc,892.5,,Completed
09-05-2019,2018,OXY,Occidental Petroleum Corp,17824.0,10369999.94,581.7998171005386,Anadarko Petroleum Corp,,55162.46,8.05,Completed
08-05-2019,2018,MPLX,MPLX LP,7005.0,5300000.0,756.6024268379729,Andeavor Logistics LP,Marathon Petroleum Corp,10178.07,10.59,Completed
08-05-2019,2018,MPLX,MPLX LP,7005.0,5300000.0,756.6024268379729,Andeavor Logistics LP,,3288.99,7.26,Completed
06-05-2019,2018,TTE,TotalEnergies SE,184106.0,40709232.89,221.11844747047897,Algeria Ghana Mozambique & South Africa assets/Anadarko Petroleum Corp,Occidental Petroleum Corp,8800.0,,Completed
06-05-2019,2018,AMPY,Amplify Energy Corp,340.144,113197.86420000001,332.79394668140554,Amplify Energy Corp/TX,,484.75,5.09,Completed
01-05-2019,2018,ULBI,Ultralife Corp,87.19,3475.373149,39.85976773712582,Southwest Electronic Energy Corp,,,,Completed
29-04-2019,2018,GNRC,Generac Holdings Inc,2023.464,63554.43946,31.408732480538326,Pika Energy Inc,"Clean Energy Venture Management LLC,CEI Ventures Inc (Fund: Coastal Ventures IV LP)",49.1,,Completed
29-04-2019,2018,HLX,Helix Energy Solutions Group Inc,739.818,18016.2625,24.352290022681256,Hampton Inn & Suites Mystic,Hilton Worldwide Holdings Inc,,,Completed
23-04-2019,2018,MUR,Murphy Oil Corp,1764.498,1347884.9505150001,763.8914583722964,Deep Water Gulf of Mexico oil assets,"LLOG Exploration Offshore LLC,Llog Bluewater Holdings LLC",1375.0,,Completed
22-04-2019,2018,NOG,Northern Oil and Gas Inc,678.9245,229013.7782,337.31847679675724,Williston Basin properties/Valorem Energy LLC,Valorem Energy LLC,295.0,,Completed
11-04-2019,2018,REI,Ring Energy Inc,108.9117,49559.58721,455.04373919422795,Northwest shelf assets/Texas,Wishbone Energy Partners LLC,275.86,,Completed
11-03-2019,2018,WM,Waste Management Inc,14914.0,16272145.03,1091.0651086227706,PetroWaste Environmental LP,Tailwater Capital LLC,,,Completed
01-03-2019,2018,WTTR,Select Water Solutions Inc,1528.93,125942.8234,82.37317823575964,Gregory Rockhouse Ranch Inc,,59.6,,Completed
01-03-2019,2018,WTTR,Select Water Solutions Inc,1528.93,125942.8234,82.37317823575964,Pro-Well Testing & Wireline Inc,,12.4,,Completed
01-03-2019,2018,WTTR,Select Water Solutions Inc,1528.93,125942.8234,82.37317823575964,Resource Water Transfer Services LP,,9.0,,Completed
26-02-2019,2018,REI,Ring Energy Inc,108.9117,49559.58721,455.04373919422795,North central basin platform assets/Texas,Wishbone Energy Partners LLC,291.26,,Completed
12-02-2019,2018,AEP,American Electric Power Co Inc,16195.7,38010092.99,2346.9249856443375,AEP Wind Holdings LLC,Sempra,894.0,,Completed
07-02-2019,2018,VST,Vistra Corp,9144.0,104042108.8,11378.183377077865,Crius Energy Trust,,494.95,7.32,Completed
30-01-2019,2018,CVX,Chevron Corp,158902.0,33080349.484,208.18082518785164,"Pasadena Refining System Inc,Prsi Trading LLC",Petrobras America Inc,350.0,,Completed
30-01-2019,2018,NGL,NGL Energy Partners LP,16907.296,15.83623286,0.0009366508316882843,Wholesale propane business,DCP Midstream LP,,,Completed
21-01-2019,2018,HLX,Helix Energy Solutions Group Inc,739.818,18016.2625,24.352290022681256,Lease in GOM,Marathon Oil Corp,,,Completed
18-01-2019,2018,CVI,CVR Energy Inc,7124.0,2336579.177,327.986970381808,CVR Refining LP,,300.97,2.71,Completed
18-01-2019,2018,SUN,Sunoco LP,16994.0,18978.988,1.1168052253736613,"wholesale fuel distribution business/Schmitt Sales Inc,Convenience stores/Speedway LLC","Marathon Petroleum Corp,Schmitt Sales Inc",50.0,,Completed
16-01-2019,2018,AMRC,Ameresco Inc,787.138,21124.05526,26.836533441404175,Maximum Solar LLC,,,,Completed
15-01-2019,2018,CE,Celanese Corp,7155.0,907971.5457,126.9002859119497,Synthesis gas production unit,Linde PLC,,,Completed
11-01-2019,2018,ADM,Archer-Daniels-Midland Co,64341.0,7239751.9694,112.52159539640354,Florida Chemical Co Inc,Flotek Industries Inc,175.0,,Completed
21-12-2018,2017,ARES,Ares Management Corp,1674.707,745.7520766,0.44530301515429266,3 Operating utility-scale wind facilities/Texas,BP PLC,,,Completed
20-12-2018,2017,OGE,OGE Energy Corp,2261.1,15205143.73,6724.666635708284,"Shady Power Plant / OK,Oklahome Cogeneration Facility / OK","AES Corp/The,Oklahoma Cogeneration LLC",53.0,,Completed
20-12-2018,2017,REI,Ring Energy Inc,66.5798,31907.69796,479.23991901447584,Certain Assets,Carlyle Group Inc/The,17.38,,Completed
19-12-2018,2017,TDY,Teledyne Technologies Inc,2149.9,61951.72531,28.81609624168566,Scientific Imaging businesses/Roper,Roper Technologies Inc,225.0,,Completed
19-12-2018,2017,CPK,Chesapeake Utilities Corp,617.583,226696.7985,367.070982361885,Marlin Gas Transport Inc,,,,Completed
18-12-2018,2017,CPK,Chesapeake Utilities Corp,617.583,226696.7985,367.070982361885,Propane operating assets/RF Ohl Fuel Oil Inc,RF Ohl Fuel Oil Inc,,,Completed
17-12-2018,2017,VVV,Valvoline Inc,2084.0,10140.3066,4.865790115163148,Valvoline Instant Oil Change service centers/Southern California,,,,Completed
12-12-2018,2017,SPXC,SPX Technologies Inc,1425.8,30714.2735,21.541782508065648,Marine & obstruction lighting business/Carmanah Technologies Corp,Carmanah Technologies Corp,57.77,,Completed
12-12-2018,2017,KMI,Kinder Morgan Inc,13705.0,1707366.275,124.5798084640642,Oilfield/Borden Reinecke USA,Sino GeoPhysical Co Ltd,19.57,,Completed
12-12-2018,2017,BKH,Black Hills Corp,1680.266,3918307.121,2331.9564408254405,29MW Busch Ranch wind farm/Colorado,AltaGas Ltd,16.0,,Completed
10-12-2018,2017,ENB,Enbridge Inc,44378.0,8305905.156,187.16267420794088,Leismer pipelines & Cheecham storage terminal,Athabasca Oil Corp,197.93,,Completed
30-11-2018,2017,AMRC,Ameresco Inc,717.152,17007.8228,23.7157852170809,TerraNavigator LLC,,,,Completed
27-11-2018,2017,APH,Amphenol Corp,7011.3,66150.0,9.434769586239357,SSI Controls Technologies,SSI Technologies Inc,400.0,,Completed
26-11-2018,2017,D,Dominion Energy Inc,12586.0,30334871.76,2410.2075131098045,Dominion Energy Midstream Partners LP,,891.98,4.56,Completed
19-11-2018,2017,NEE,NextEra Energy Inc,17173.0,39293829.13,2288.1167606125896,Trans Bay Cable LLC,SteelRiver Infrastructure Partners LP,1000.0,,Completed
15-11-2018,2017,SUN,Sunoco LP,11723.0,18366.1874,1.5666798089226306,Refined Products Terminals business/American Midstream Partners LP,American Midstream Partners LP,125.0,,Completed
13-11-2018,2017,PUMP,ProPetro Holding Corp,981.865,17796.83557,18.125542279233905,Pressure pumping assets/Pioneer Natural Resources Co,Pioneer Natural Resources Co,398.37,,Completed
08-11-2018,2017,WES,Western Midstream Partners LP,2248.356,6916.393606,3.076200390863368,Western Midstream Operating LP,,9369.62,13.93,Completed
06-11-2018,2017,XEL,Xcel Energy Inc,11404.0,47199447.36,4138.85017186952,Mankato Energy Center LLC,Southern Co/The,650.0,,Completed
06-11-2018,2017,FANG,Diamondback Energy Inc,1211.839,576499.1116,475.72252716738774,Northwest Martin & Northeast Andrews oil production assets/TX,"EnergyQuest II LLC,EXL Petroleum Management LLC",312.5,,Completed
01-11-2018,2017,OVV,Ovintiv Inc,4443.0,3136000.166,705.8294319153725,Ovintiv Exploration Inc,,2172.0,1.55,Completed
31-10-2018,2017,FANG,Diamondback Energy Inc,1211.839,576499.1116,475.72252716738774,Ajax Resources LLC,Kelso & Co LP,,,Completed
25-10-2018,2017,PTEN,Patterson-UTI Energy Inc,2356.684,200653.7296,85.14239906580602,Current Power Solutions Inc,,,,Completed
18-10-2018,2017,SRE,Sempra,9640.0,5113015.156,530.3957630705395,InfraREIT Inc,,1864.34,15.51,Completed
18-10-2018,2017,VLO,Valero Energy Corp,93980.0,26831803.32,285.5054620131943,Valero Energy Partners LP,,950.47,7.54,Completed
16-10-2018,2017,SUN,Sunoco LP,11723.0,18366.1874,1.5666798089226306,Fuel distribution business/Brenco Marketing Corp,Brenco Marketing Corp,24.0,,Completed
16-10-2018,2017,TDY,Teledyne Technologies Inc,2149.9,61951.72531,28.81609624168566,Certain Assets,Falcon Analytical Systems & Technologies LLC,,,Completed
15-10-2018,2017,NINE,Nine Energy Service Inc,2603.8,18674.06464,7.17185061832706,Magnum Oil Tools International Ltd,,496.21,,Completed
11-10-2018,2017,EXC,Exelon Corp,33586.0,10200734.34,303.7198338593461,PFMG Solar LLC,Spear Point Energy LLC,,,Completed
09-10-2018,2017,AM,Antero Midstream Corp,0.0,63931.32954,,Antero Midstream Partners LP,Antero Resources Corp,3025.29,8.03,Completed
09-10-2018,2017,AM,Antero Midstream Corp,0.0,63931.32954,,Antero Midstream Partners LP,,2786.85,10.6,Completed
08-10-2018,2017,FET,Forum Energy Technologies Inc,818.62,10986.90752,13.421254696928978,Global Heat Transfer Inc,Pelican Energy Partners LP,,,Completed
27-09-2018,2017,MPLX,MPLX LP,3867.0,434750.1091,112.42568117403673,430 acre Pin Oak Terminals facility,"Mercuria Energy Asset Management BV,Dauphine Midstream LLC",450.0,,Completed
20-09-2018,2017,ED,Consolidated Edison Inc,12033.0,3014998.84,250.5608609656777,US renewables portfolio & midstream assets,Sempra,1540.0,,Completed
18-09-2018,2017,ENB,Enbridge Inc,44378.0,8305905.156,187.16267420794088,Enbridge Energy Partners LP,,9200.84,7.16,Completed
18-09-2018,2017,ENB,Enbridge Inc,44378.0,8305905.156,187.16267420794088,Enbridge Income Fund Holdings Inc,,3653.14,,Completed
18-09-2018,2017,ENB,Enbridge Inc,44378.0,8305905.156,187.16267420794088,Enbridge Energy Management LLC,,994.11,,Completed
06-09-2018,2017,AMRC,Ameresco Inc,717.152,17007.8228,23.7157852170809,Chelsea Group Ltd,,,,Completed
30-08-2018,2017,AEP,American Electric Power Co Inc,15424.9,39515012.3349,2561.767812750812,1.4 MW Fuel cell power plant/US,FuelCell Energy Inc,,,Completed
24-08-2018,2017,ENB,Enbridge Inc,44378.0,8305905.156,187.16267420794088,Spectra Energy Partners LP,,3158.62,17.59,Completed
23-08-2018,2017,ROCK,Gibraltar Industries Inc,986.918,33174.7884,33.61453373025925,SolarBOS,,6.4,,Completed
22-08-2018,2017,ETR,Entergy Corp,11074.481,33135506.76,2992.0595610755936,810-megawatt Choctaw plant,NRG Energy Inc,314.0,,Completed
14-08-2018,2017,FANG,Diamondback Energy Inc,1211.839,576499.1116,475.72252716738774,Energen Corp,,9144.68,11.25,Completed
09-08-2018,2017,FANG,Diamondback Energy Inc,1211.839,576499.1116,475.72252716738774,Midland basin assets/Texas,Ajax Resources LLC,1241.63,,Completed
08-08-2018,2017,STWD,Starwood Property Trust Inc,1154.948,4048.767447,3.5055841882058756,Energy Financial Services business/General Electric Co,General Electric Co,2010.0,,Completed
06-08-2018,2017,KOS,Kosmos Energy Ltd,675.573,337587.0576,499.70478038642756,"Deep Gulf Energy LP,Deep Gulf Energy II LLC,Deep Gulf Energy III LLC","Quintana Capital Group LP (Fund: Quintana Energy Partners LP),First Reserve Corp (Fund: First Reserve Fund XI LP),First Reserve Corp (Fund: First Reserve Fund X LP),ArcLight Capital Partners LLC (Fund: ArcLight Energy Partners Fund V LP)",1225.0,,Completed
01-08-2018,2017,BIP,Brookfield Infrastructure Partners LP,3535.0,426787.7135,120.73202644978784,Enercare Inc,,2392.9,10.72,Completed
01-08-2018,2017,SUN,Sunoco LP,11723.0,18366.1874,1.5666798089226306,Sandford Oil Co Inc,,66.0,,Completed
01-08-2018,2017,CRK,Comstock Resources Inc,255.331,122144.8418,478.3784256514094,Haynesville shale property/US,Enduro Resource Partners LLC,37.0,,Completed
31-07-2018,2017,NOG,Northern Oil and Gas Inc,209.3197,180735.5753,863.4427399809955,W Energy Partners LLC,"Crestview Partners LP/NY (Fund: Crestview Partners III LP),Unknown Seller",156.37,,Completed
31-07-2018,2017,GPRE,Green Plains Inc,3596.166,1720434.628,478.40801231088886,2 cattle feeding operations of Bartlett Cattle Co LC,Bartlett Cattle Co LP,16.0,,Completed
30-07-2018,2017,NEE,NextEra Energy Inc,17173.0,39293829.13,2288.1167606125896,City Gas Co Of Florida,Southern Co/The,,,Completed
25-07-2018,2017,OKE,ONEOK Inc,12173.907,2899999.864,238.21439279928788,West Texas LPG Pipeline LP,Martin Midstream Partners LP,193.7,,Completed
25-07-2018,2017,PLUG,Plug Power Inc,100.153,4442.43582,44.35649276606791,American Fuel Cell LLC,Excell Partners Inc,,,Completed
24-07-2018,2017,HAL,Halliburton Co,20620.0,1859703.128,90.18928845780796,Athlon Solutions LLC,,,,Completed
18-07-2018,2017,NOG,Northern Oil and Gas Inc,209.3197,180735.5753,863.4427399809955,Oil production/North Dakota,Pivotal Petroleum Partners LP,148.57,,Completed
09-07-2018,2017,LNT,Alliant Energy Corp,3382.2,31546080.73,9327.089092898113,CLS Partners LLC,,,,Completed
09-07-2018,2017,DUK,Duke Energy Corp,23565.0,96513935.2,4095.647579036707,Shoreham Solar Commons project,Invenergy LLC,,,Completed
03-07-2018,2017,COP,ConocoPhillips,29106.0,9669320.8603485,332.2105703411153,Greater Kuparuk Area/Alaska,BP PLC,,,Completed
03-07-2018,2017,BLDP,Ballard Power Systems Inc,121.288,4302.313216,35.47187863597388,Fuel Cell Assets,AFCC Automotive Fuel Cell Cooperation Corp,,,Completed
02-07-2018,2017,FET,Forum Energy Technologies Inc,818.62,10986.90752,13.421254696928978,Certain assets/ESP Completion Technologies LLC,C&J Energy Services Inc,8.0,,Completed
02-07-2018,2017,FELE,Franklin Electric Co Inc,1124.909,16642.8104,14.79480597986148,Stationary Power Division,Midtronics Inc,,,Completed
29-06-2018,2017,L,Loews Corp,13735.0,368558.541,26.833530469603204,Boardwalk Pipeline Partners LP,,1504.16,3.93,Completed
28-06-2018,2017,WEC,WEC Energy Group Inc,7648.5,30284894.38,3959.586112309603,Bishop Hill III Wind Energy Center,,143.5,,Completed
27-06-2018,2017,NOG,Northern Oil and Gas Inc,209.3197,180735.5753,863.4427399809955,Production Asset/ Willston Basin,"Continental Resources Inc/OK,Whiting Petroleum Corp",6.37,,Completed
25-06-2018,2017,CMS,CMS Energy Corp,6583.0,6560220.196500001,996.5396014734924,CMS Northwest Ohio Wind Farm,Starwood Energy Group Global LLC,,,Completed
22-06-2018,2017,DAN,Dana Inc,7209.0,208579.3339,28.933185448744624,TM4 Inc,Hydro-Quebec,123.88,,Completed
21-06-2018,2017,BIP,Brookfield Infrastructure Partners LP,3535.0,426787.7135,120.73202644978784,Data centers/AT&T Inc,AT&T Inc,1100.0,,Completed
19-06-2018,2017,LNG,Cheniere Energy Inc,5601.0,2516949.051,449.3749421531869,Cheniere Energy Partners LP Holdings LLC,,575.13,,Completed
18-06-2018,2017,BTE,Baytex Energy Corp,865.591,1013986.086,1171.4378800149261,Raging River Exploration Inc,,1492.49,6.88,Completed
12-06-2018,2017,ENPH,Enphase Energy Inc,286.166,10150.84562,35.47187862988615,Microinverter business/SunPower Corp,SunPower Corp,66.37,,Completed
31-05-2018,2017,IOSP,Innospec Inc,1306.8,363281.4026,277.9931149372513,BioSuite LLC,,8.6,,Completed
31-05-2018,2017,PPL,PPL Corp,7447.0,14529431.42395,1951.0449072042434,Safari Energy LLC,,,,Completed
21-05-2018,2017,NEE,NextEra Energy Inc,17173.0,39293829.13,2288.1167606125896,Gulf Power Co,Southern Co/The,5750.0,11.9,Completed
21-05-2018,2017,NEE,NextEra Energy Inc,17173.0,39293829.13,2288.1167606125896,Pivotal Utility Holdings Inc,Southern Co/The,530.0,,Completed
21-05-2018,2017,NEE,NextEra Energy Inc,17173.0,39293829.13,2288.1167606125896,"Southern Co-Florida LLC,Southern Co - Oleander LLC",Southern Co/The,195.0,,Completed
18-05-2018,2017,AWK,American Water Works Co Inc,3357.0,61576.9024,18.34283658028001,Sundale Utilities Inc,,2.0,,Completed
17-05-2018,2017,VVV,Valvoline Inc,2084.0,10140.3066,4.865790115163148,Great Canadian Oil Change,,,,Completed
14-05-2018,2017,AMRC,Ameresco Inc,717.152,17007.8228,23.7157852170809,JVP Engineers PC,,1.9,,Completed
09-05-2018,2017,SND,Smart Sand Inc,137.212,12876.56778,93.84432688103081,Quickthree Solutions Inc,,33.27,,Completed
09-05-2018,2017,SEDG,SolarEdge Technologies Inc,607.045,21533.02657,35.47187864161636,Certain Assets,ES Australia Israel Holdings L,11.5,,Completed
08-05-2018,2017,SHEL,Shell PLC,305179.0,36710729.20471,120.29244870947869,GI Endurant LLC,,,,Completed
04-05-2018,2017,WEC,WEC Energy Group Inc,7648.5,30284894.38,3959.586112309603,Forward Wind Energy Center,,173.9,,Completed
30-04-2018,2017,MPC,Marathon Petroleum Corp,74733.0,22184814.95,296.8543340960486,Andeavor,,29019.66,10.45,Completed
26-04-2018,2017,CRK,Comstock Resources Inc,255.331,122144.8418,478.3784256514094,Certain Assets,"Arkoma Drilling LP,Williston Drilling LP",489.47,,Completed
26-04-2018,2017,NOG,Northern Oil and Gas Inc,209.3197,180735.5753,863.4427399809955,Production Asset/ Willston Basin,Deutsche Rohstoff AG,50.3,,Completed
23-04-2018,2017,CNP,CenterPoint Energy Inc,9614.0,1902759.3905,197.91547644060745,Vectren Corp,,8053.22,13.83,Completed
16-04-2018,2017,MPC,Marathon Petroleum Corp,74733.0,22184814.95,296.8543340960486,78 Express Mart Locations,Petr-All Petroleum Consulting Corp,,,Completed
11-04-2018,2017,AWK,American Water Works Co Inc,3357.0,61576.9024,18.34283658028001,Nicor Energy LLC,Southern Co/The,365.0,,Completed
04-04-2018,2017,EXC,Exelon Corp,33586.0,10200734.34,303.7198338593461,Everett LNG LLC,Engie SA,,,Completed
03-04-2018,2017,SUN,Sunoco LP,11723.0,18366.1874,1.5666798089226306,Wholesale fuel distribution and terminal business,Superior Plus Corp,40.0,,Completed
27-03-2018,2017,NRG,NRG Energy Inc,9074.0,25644717.15645,2826.175573776725,XOOM Energy LLC,,210.0,,Completed
20-03-2018,2017,NWE,Northwestern Energy Group Inc,1305.652,3158489.219,2419.089634144473,Two Dot Wind Farm LLC,New Jersey Resources Corp,18.5,,Completed
19-03-2018,2017,NWE,Northwestern Energy Group Inc,1305.652,3158489.219,2419.089634144473,NorthWestern Two Dot Wind Farm,New Jersey Resources Corp,18.5,,Completed
15-03-2018,2017,SND,Smart Sand Inc,137.212,12876.56778,93.84432688103081,Van Hook Crude Terminal LLC,Plains All American Pipeline LP,0.02,,Completed
13-03-2018,2017,TT,Trane Technologies PLC,14197.6,364845.77,25.697707358990254,Agilis Energy LLC,,,,Completed
02-03-2018,2017,TTE,TotalEnergies SE,149099.0,36255632.28,243.16482525033703,Marathon Oil Libya Ltd,Marathon Oil Corp,450.0,,Completed
28-02-2018,2017,OIS,Oil States International Inc,670.627,10358.84946,15.44651417255792,Falcon Flowback Services LLC,Argonaut Private Equity LLC,85.0,,Completed
21-02-2018,2017,PTEN,Patterson-UTI Energy Inc,2356.684,200653.7296,85.14239906580602,Superior QC LLC,,,,Completed
14-02-2018,2017,TTI,TETRA Technologies Inc,723.098,16848.48082,23.300411313542565,SwiftWater Energy Services LLC,,70.32,,Completed
08-02-2018,2017,PR,Permian Resources Corp,429.235,205655.845,479.1217980826354,4000 net acres/Lea County,OneEnergy Partners LLC,95.0,,Completed
08-02-2018,2017,PEG,Public Service Enterprise Group Inc,9094.0,12074297.04,1327.7212491752803,solar energy facility/7 MW,BayWa r.e. GmbH,10.0,,Completed
24-01-2018,2017,ORA,Ormat Technologies Inc,692.812,173848.0973,250.93112893541104,US Geothermal Inc,,198.78,15.54,Completed
24-01-2018,2017,WKC,World Kinect Corp,33695.5,692985.07,20.566101408199906,Portfolio of 43 stores/Western Convenience,Western Convenience Stores Inc,,,Completed
03-01-2018,2017,D,Dominion Energy Inc,12586.0,30334871.76,2410.2075131098045,SCANA Corp,,14504.33,27.57,Completed
02-01-2018,2017,AROC,Archrock Inc,794.655,14403.5528,18.125542279353933,Archrock Partners LP,,584.85,4.38,Completed
12-12-2017,2016,OIS,Oil States International Inc,694.444,10500.49598,15.120723888463289,GEODynamics Inc,"Management Group,Private Investor,Lime Rock Partners LLC (Fund: Lime Rock Partners IV LP),Lime Rock Partners LLC (Fund: Lime Rock Partners V LP)",519.22,,Completed
11-12-2017,2016,CHRD,Chord Energy Corp,826.642,278103.3088,336.4253314010176,Permian Assets/Forge Energy LLC,Forge Energy LLC,946.0,,Completed
11-12-2017,2016,GLW,Corning Inc,9390.0,330286.1375,35.17424254526092,Communication Markets Division,3M Co,900.0,,Completed
11-12-2017,2016,NVAX,NOV Inc,15.353,339.4548351,22.110000332182636,Vallourec Drilling Products USA Inc,Vallourec SA,63.0,,Completed
11-12-2017,2016,SEI,Solaris Energy Infrastructure,18.157,330.35564,18.19439554992565,Railtronix LLC,,,,Completed
06-12-2017,2016,DUK,Duke Energy Corp,22743.0,97942420.64,4306.4864195576665,REC Solar Commercial Corp,,,,Completed
05-12-2017,2016,WKC,World Kinect Corp,27015.8,545310.2429,20.184863779714092,Ondemand Energy Inc,,,,Completed
08-11-2017,2016,DK,Delek US Holdings Inc,4197.9,1079759.362,257.21416946568525,Alon USA Partners LP,,148.62,1.77,Completed
31-10-2017,2016,NPKI,NPK International Inc,471.496,7918.600173,16.794628529192188,Well Service Group Inc,,75.0,,Completed
30-10-2017,2016,VST,Vistra Corp,5164.0,52283283.24,10124.570728117738,Dynegy Inc,,10515.44,15.33,Completed
