Announce Date,Reference_Year,Ticker,Acquirer Name,Annual_Sales (Million $),Acquirer_GHG_Emissions (Metric Tonnes),Carbon_Intensity,Acquirer_Classification,Target Name,Target_Classification,Seller Name,Announced Total Value (mil.),TV/EBITDA,T_minus_10_Date,T_minus_10_Price ($),T_plus_10_Date,T_plus_10_Price ($),Percent_Return,Deal Status,Benchmark_Return,Abnormal_Return,Weighted_Abnormal_Return,Weight,Log_Carbon_Intensity
2024-11-24,2023,OKE,ONEOK Inc,17677.000000,3994126.200000,225.950500,Brown,EnLink Midstream LLC,Brown,,8631.380000,8.380000,2024-11-13,107.020000,2024-12-04,107.590000,0.530000,Completed,-1.652793,2.182793,0.002217,0.001016,5.424732
2024-11-21,2023,AMPS,Altus Power Inc,155.160000,645.850000,4.162400,Green,3.4 MW Community Solar Development Project/Maryland,Green,Chaberton Energy Holdings Inc,,,2024-11-08,3.110000,2024-12-02,4.040000,29.900000,Completed,1.492534,28.407466,0.000253,0.000009,1.641402
2024-11-19,2023,DTM,DT Midstream Inc,922.000000,5856083.830000,6351.500900,Brown,"Midwestern Gas Transmission Co,Viking Gas Transmission Co,Guardian Pipeline LLC",Brown,ONEOK Partners LP,1200.000000,,2024-11-08,96.340000,2024-11-29,104.440000,8.410000,Completed,2.577045,5.832955,0.000309,0.000053,8.756604
2024-11-13,2023,CTRA,Coterra Energy Inc,5914.000000,1358410.000000,229.693900,Brown,Certain Assets,Neutral,"Franklin Mountain Energy LLC,Avant Natural Resources LLC",3950.000000,,2024-11-01,22.340000,2024-11-25,26.770000,19.830000,Completed,7.630656,12.199344,0.004146,0.000340,5.441092
2024-11-11,2023,MARA,MARA Holdings Inc,387.510000,1455.590000,3.756300,Green,372 Megawatt Capacity/Ohio,Neutral,,,,2024-10-31,16.770000,2024-11-21,24.180000,40.000000,Completed,10.313489,29.686511,0.000661,0.000022,1.559470
2024-11-06,2023,NOW,ServiceNow Inc,8971.000000,2430.000000,0.270900,Green,Mission Secure Inc,Green,"Motor Oil Hellas Corinth Refineries SA,University of Virginia,Macquarie Group Ltd (Fund: Macquarie Global Opportunities Partners LP),Ballast Fund/The,R/GA Ventures LLC,Felton Group LLC,Blue Bear Capital LLC (Fund: Blue Bear Capital Partners LP),Energy Innovation Capital Management LLC (Fund: ...",,,2024-10-25,950.850000,2024-11-18,1005.340000,5.730000,Completed,6.893089,-1.163089,-0.000600,0.000516,0.239725
2024-10-31,2023,AEE,Ameren Corp,7500.000000,19781102.630000,2637.480400,Brown,Huck Finn Renewable Energy center/Missouri,Green,,,,2024-10-18,87.560000,2024-11-11,90.970000,3.890000,Completed,4.015889,-0.125889,-0.000054,0.000431,7.877958
2024-10-30,2023,EQNR,Equinor ASA,106848.000000,11449109.440000,107.153200,Brown,Northern Marcellus gas unit/US,Brown,EQT Corp,1250.000000,,2024-10-18,23.450000,2024-11-11,22.150000,-5.550000,Completed,4.015889,-9.565889,-0.058734,0.006140,4.683549
2024-10-29,2023,CECO,CECO Environmental Corp,544.840000,5978.080000,10.972100,Green,Profire Energy Inc,Brown,,107.640000,8.300000,2024-10-18,26.860000,2024-11-08,25.080000,-6.630000,Completed,3.431160,-10.061160,-0.000315,0.000031,2.482579
2024-10-24,2023,D,Dominion Energy Inc,14393.000000,29523724.000000,2051.255700,Brown,Kitty Hawk North offshore wind lease area/Kitty Hawk,Green,Avangrid Inc,160.000000,,2024-10-11,54.930000,2024-11-04,56.300000,2.490000,Completed,-2.894625,5.384625,0.004454,0.000827,7.626695
2024-10-23,2023,SHEL,Shell PLC,316620.000000,40524988.220000,127.992500,Brown,RISEC Holdings LLC,Neutral,"Electricity Generating PCL,Carlyle Group Inc/The (Fund: Abingworth Bioventures 9 LP)",,,2024-10-11,67.050000,2024-11-04,66.320000,-1.100000,Completed,-2.894625,1.794625,0.032652,0.018194,4.859754
2024-10-15,2023,CIFR,Cipher Mining Inc,126.840000,476.450000,3.756300,Green,1.5 GW of Data Center/Texas,Neutral,Juvo Energy Ltd,4.100000,,2024-10-04,4.100000,2024-10-25,5.460000,33.170000,Completed,-2.762132,34.047978,0.000248,0.000007,1.559470
2024-10-07,2023,CRK,Comstock Resources Inc,1565.110000,402370.890000,257.088100,Brown,Quantum Generative Materials LLC,Green,,,,2024-09-26,10.930000,2024-10-17,11.610000,6.220000,Completed,3.992650,2.227350,0.000200,0.000090,5.553301
2024-10-04,2023,DSGR,Distribution Solutions Group I,1570.400000,21419.680000,13.639600,Green,ConRes Test Equipment/Continental Resources Inc,Brown,Continental Resources Inc/OK,,,2024-09-23,37.910000,2024-10-14,40.120000,5.830000,Completed,5.380941,0.449059,0.000041,0.000090,2.683730
2024-10-01,2023,SMC,Summit Midstream Corp,458.900000,10916116.910000,23787.416800,Brown,Tall Oak Midstream LLC,Brown,Tailwater Capital LLC,425.180000,,2024-09-20,35.910000,2024-10-11,36.150000,0.670000,Completed,5.189360,-4.519360,-0.000119,0.000026,10.076954
2024-09-30,2023,ULBI,Ultralife Corp,158.640000,5610.410000,35.364800,Brown,Electrochem Solutions Inc,Green,Integer Holdings Corp,50.000000,,2024-09-19,9.580000,2024-10-10,8.960000,-6.470000,Completed,5.791997,-12.261997,-0.000112,0.000009,3.593601
2024-09-12,2023,APO,Apollo Global Management Inc,32781.000000,1182.000000,0.036100,Green,Freedom CNG Management LLC,Brown,,,,2024-08-30,115.070000,2024-09-23,124.520000,8.210000,Completed,-1.192012,9.402012,0.017711,0.001884,0.035464
2024-09-03,2023,WFRD,Weatherford International PLC,5135.000000,116153.000000,22.619900,Green,Datagration LLC,Neutral,,,,2024-08-23,107.300000,2024-09-13,90.930000,-15.260000,Completed,-3.896253,-11.363747,-0.003353,0.000295,3.162090
2024-08-29,2023,OKE,ONEOK Inc,17677.000000,3994126.200000,225.950500,Brown,Medallion Midstream LLC,Brown,Global Infrastructure Management LLC,2600.000000,,2024-08-16,85.650000,2024-09-09,90.130000,5.240000,Completed,-4.350229,9.590229,0.009742,0.001016,5.424732
2024-08-27,2023,TPL,Texas Pacific Land Corp,631.600000,13819.000000,21.879500,Green,2 oil & gas mineral interests/Permian Basin,Brown,,169.000000,,2024-08-16,818.650000,2024-09-06,796.820000,-2.670000,Completed,-5.034779,2.364779,0.000086,0.000036,3.130241
2024-08-06,2023,CEG,Constellation Energy Corp,24918.000000,9679181.000000,388.441300,Brown,Constellation South Texas LLC,Brown,,,,2024-07-26,174.120000,2024-08-16,189.330000,8.740000,Completed,-1.556029,10.296029,0.014743,0.001432,5.964713
2024-08-06,2023,MPLX,MPLX LP,11281.000000,5401376.570000,478.803000,Brown,BANGL NGL pipeline/Permian,Brown,,,,2024-07-26,40.600000,2024-08-16,40.760000,0.400000,Completed,-1.556029,1.956029,0.001268,0.000648,6.173376
2024-07-29,2023,PR,Permian Resources Corp,3120.890000,892378.210000,285.936800,Brown,Certain Basin assets/Texas,Neutral,Occidental Petroleum Corp,818.000000,,2024-07-18,15.690000,2024-08-08,14.030000,-10.580000,Completed,-4.301653,-6.278347,-0.001126,0.000179,5.659262
2024-07-29,2023,SD,SandRidge Energy Inc,148.640000,33621.260000,226.191000,Brown,Certain Assets,Neutral,,144.000000,,2024-07-18,13.020000,2024-08-08,12.300000,-5.530000,Completed,-4.301653,-1.228347,-0.000010,0.000009,5.425791
2024-07-23,2023,FLS,Flowserve Corp,4320.580000,14551.500000,3.368000,Green,Intellectual Property & LNG Pumping Technology/NexGen Cryogenic Solutions Inc,Brown,Nexgen Cryogenic Solutions Inc,,,2024-07-12,48.000000,2024-08-02,46.470000,-3.200000,Completed,-2.093247,-1.106753,-0.000275,0.000248,1.474305
2024-07-22,2023,AROC,Archrock Inc,990.340000,18566.680000,18.747800,Green,Total Operations & Production Services LLC,Green,Apollo Global Management Inc,969.630000,,2024-07-11,20.970000,2024-08-01,19.050000,-9.120000,Completed,1.544303,-10.664303,-0.000607,0.000057,2.983042
2024-07-22,2023,DOV,Dover Corp,7684.480000,54787.000000,7.129600,Green,Marshall Excelsior Co,Neutral,Harbour Group Industries Inc,395.000000,,2024-07-11,180.660000,2024-08-01,177.730000,-1.620000,Completed,1.544303,-3.164303,-0.001397,0.000442,2.095512
2024-07-10,2023,HON,Honeywell International Inc,36662.000000,695159.080000,18.961300,Brown,Liquefied natural gas process technology and equipment business/Allentown,Brown,Air Products and Chemicals Inc,1810.000000,,2024-06-28,210.210000,2024-07-22,213.590000,1.610000,Completed,1.090302,0.519698,0.001095,0.002107,2.993795
2024-07-09,2023,SEI,Solaris Energy Infrastructure,292.950000,4068.430000,13.887900,Green,Mobile Energy Rentals LLC,Neutral,,198.630000,,2024-06-28,8.410000,2024-07-19,12.660000,40.000000,Completed,1.729070,34.047978,0.000573,0.000017,2.700549
2024-07-09,2023,UTL,Unitil Corp,557.100000,20546.160000,36.880600,Brown,Bangor Natural Gas Co,Brown,Hearthstone Utilities Inc,70.900000,,2024-06-28,50.640000,2024-07-19,56.000000,10.600000,Completed,1.729070,8.870930,0.000284,0.000032,3.634439
2024-07-08,2023,DVN,Devon Energy Corp,15258.000000,2188624.650000,143.441100,Brown,Williston Basin business/Grayson Mill Energy LLC,Brown,Grayson Mill Energy LLC,5000.000000,,2024-06-27,45.870000,2024-07-18,47.280000,3.080000,Completed,3.090854,-0.010854,-0.000010,0.000877,4.972872
2024-06-30,2023,AMPS,Altus Power Inc,155.160000,645.850000,4.162400,Green,9.8 MW solar energy facilities/Massachusetts,Green,,9.800000,,2024-06-18,4.440000,2024-07-10,4.200000,-5.410000,Completed,2.047819,-7.457819,-0.000066,0.000009,1.641402
2024-06-27,2023,GNRC,Generac Holdings Inc,4022.670000,34280.000000,8.521700,Brown,PowerPlay Battery Energy Storage Systems/SunGrid Solutions Inc,Green,Sungrid Solutions Inc,,,2024-06-14,134.970000,2024-07-08,142.190000,5.350000,Completed,1.769040,3.580960,0.000828,0.000231,2.253573
2024-06-24,2023,AMPS,Altus Power Inc,155.160000,645.850000,4.162400,Green,8.5 MW solar array/New Jersey,Green,,,,2024-06-13,4.380000,2024-07-05,4.020000,-8.220000,Completed,1.456165,-9.676165,-0.000086,0.000009,1.641402
2024-06-12,2023,MTDR,Matador Resources Co,2808.050000,1051432.000000,374.435500,Brown,Ameredev Stateline II LLC,Brown,"Ameredev II Parent LLC,Ameredev Intermediate II LLC",1905.000000,,2024-05-31,62.580000,2024-06-24,58.470000,-6.570000,Completed,1.179917,-7.749917,-0.001251,0.000161,5.928087
2024-06-10,2023,NE,Noble Corp PLC,2589.020000,880644.000000,340.146000,Brown,Diamond Offshore Drilling Inc,Brown,,2171.270000,12.190000,2024-05-30,43.050000,2024-06-20,42.310000,-1.700000,Completed,-0.452141,-1.247859,-0.000186,0.000149,5.832311
2024-06-03,2023,PUMP,ProPetro Holding Corp,1630.400000,294004.680000,180.326800,Green,Aqua Prop LLC,Brown,,24.880000,,2024-05-23,9.540000,2024-06-13,8.580000,-10.060000,Completed,-3.670723,-6.389277,-0.000599,0.000094,5.200301
2024-05-28,2023,COP,ConocoPhillips,56141.000000,8221074.880000,146.436200,Brown,Marathon Oil Corp,Brown,,22921.610000,5.220000,2024-05-17,119.030000,2024-06-07,109.540000,-7.980000,Completed,-3.908177,-4.071823,-0.013136,0.003226,4.993396
2024-05-22,2023,KMI,Kinder Morgan Inc,15334.000000,14900000.000000,971.696900,Brown,Oil & gas producing assets/US,Brown,,100.000000,,2024-05-10,18.410000,2024-06-03,18.820000,2.200000,Completed,-3.804984,6.004984,0.005291,0.000881,6.880073
2024-05-16,2023,CRGY,Crescent Energy Co,2382.600000,671906.160000,282.005200,Brown,SilverBow Resources Inc,Brown,,2025.540000,4.520000,2024-05-03,10.150000,2024-05-28,12.090000,19.170000,Completed,-0.270100,19.440100,0.002662,0.000137,5.645465
2024-05-13,2023,OKE,ONEOK Inc,17677.000000,3994126.200000,225.950500,Brown,Certain pipeline systems/Gulf Coast,Neutral,Easton Energy LLC,280.000000,,2024-05-02,74.460000,2024-05-23,77.600000,4.210000,Completed,-0.858424,5.068424,0.005148,0.001016,5.424732
2024-05-09,2023,KNTK,Kinetik Holdings Inc,1256.410000,2020748.930000,1608.349000,Brown,Durango Permian LLC,Brown,Morgan Stanley Energy Partners,315.000000,,2024-04-26,37.270000,2024-05-20,39.100000,4.890000,Completed,-2.369866,7.259866,0.000524,0.000072,7.383585
2024-04-30,2023,PWR,Quanta Services Inc,20882.210000,988361.190000,47.330300,Brown,Sherman + Reilly Inc,Neutral,Greenlee Textron Inc,,,2024-04-19,243.020000,2024-05-10,271.220000,11.600000,Completed,-0.010657,11.610657,0.013933,0.001200,3.878059
2024-04-29,2023,TMHC,Taylor Morrison Home Corp,7417.830000,117397.110000,15.826300,Green,Pyatt Builders LLC,Neutral,,,,2024-04-18,54.030000,2024-05-09,59.400000,9.940000,Completed,0.233713,9.706287,0.004137,0.000426,2.822943
2024-04-26,2023,APO,Apollo Global Management Inc,32781.000000,1182.000000,0.036100,Green,US Silica Holdings Inc,Brown,,1850.000000,4.320000,2024-04-15,106.100000,2024-05-06,109.940000,3.630000,Completed,-2.943927,6.573927,0.012384,0.001884,0.035464
2024-04-15,2023,EQNR,Equinor ASA,106848.000000,11449109.440000,107.153200,Brown,Non-operated natural gas assets/EQT Corp,Brown,EQT Corp,500.000000,,2024-04-04,25.790000,2024-04-25,25.720000,-0.250000,Completed,-0.484035,0.234035,0.001437,0.006140,4.683549
2024-04-01,2023,AM,Antero Midstream Corp,1041.770000,1021615.770000,980.652900,Brown,Gathering & compression assets/Summit Midstream Partners LP,Brown,Summit Midstream Partners LP,70.000000,,2024-03-21,13.180000,2024-04-11,13.210000,0.210000,Completed,6.159699,-5.949699,-0.000356,0.000060,6.889238
2024-04-01,2023,WTTR,Select Water Solutions Inc,1585.350000,244677.910000,154.336500,Brown,Trinity Environmental Services LLC,Green,,,,2024-03-21,9.070000,2024-04-11,9.090000,0.220000,Completed,6.159699,-5.939699,-0.000541,0.000091,5.045594
2024-03-29,2023,LUV,Southwest Airlines Co,26091.000000,20684739.360000,792.792100,Brown,SAFFiRE Renewables LLC,Green,,,,2024-03-18,27.360000,2024-04-08,27.980000,2.280000,Completed,7.304071,-5.024071,-0.007533,0.001499,6.676822
2024-03-22,2023,MPLX,MPLX LP,11281.000000,5401376.570000,478.803000,Brown,Summit Midstream Utica LLC,Brown,Summit Midstream Partners LP,625.000000,,2024-03-11,37.500000,2024-04-01,38.140000,1.700000,Completed,8.742911,-7.042911,-0.004566,0.000648,6.173376
2024-03-22,2023,REPX,Riley Exploration Permian Inc,375.050000,84832.270000,226.191000,Brown,Upstream oil & gas assets/Eddy County,Brown,Contango Oil & Gas Co,20.500000,,2024-03-11,26.220000,2024-04-01,32.070000,22.310000,Completed,8.742911,13.567089,0.000292,0.000022,5.425791
2024-03-18,2023,INVX,Innovex International Inc,555.540000,8890.860000,16.004000,Green,Innovex Downhole Solutions Inc,Brown,,739.400000,7.130000,2024-03-07,22.490000,2024-03-28,22.530000,0.180000,Completed,9.243526,-9.063526,-0.000289,0.000032,2.833449
2024-03-12,2023,BLK,BlackRock Inc,17859.000000,6689.000000,0.374500,Green,38 solar energy & solar plus storage projects/Excelsior Energy Capital LP,Green,Excelsior Energy Capital LP,,,2024-03-01,791.510000,2024-03-22,806.190000,1.860000,Completed,8.134116,-6.274116,-0.006439,0.001026,0.318090
2024-03-11,2023,EQT,EQT Corp,5647.760000,334460.440000,59.220000,Brown,Equitrans Midstream Corp,Brown,,12880.880000,12.380000,2024-02-29,36.550000,2024-03-21,33.810000,-7.510000,Completed,8.899130,-16.409130,-0.005326,0.000325,4.098005
2024-03-11,2023,ACA,Arcosa Inc,2307.900000,269401.500000,116.730100,Brown,Ameron Pole Products LLC,Brown,NOV Inc,180.000000,,2024-02-29,82.820000,2024-03-21,84.960000,2.590000,Completed,8.899130,-6.309130,-0.000837,0.000133,4.768395
2024-03-05,2023,TALO,Talos Energy Inc,1457.890000,646960.300000,443.766000,Brown,Quarternorth Energy Holding Inc,Brown,,,,2024-02-23,12.950000,2024-03-15,12.850000,-0.770000,Completed,5.813021,-6.583021,-0.000552,0.000084,6.097548
2024-02-29,2023,LUV,Southwest Airlines Co,26091.000000,20684739.360000,792.792100,Brown,LanzaJet Inc,Green,,30.000000,,2024-02-16,32.970000,2024-03-11,32.990000,0.090000,Completed,4.041106,-3.951106,-0.005924,0.001499,6.676822
2024-02-21,2023,WEC,WEC Energy Group Inc,8893.000000,19011373.220000,2137.790800,Brown,Samson I solar energy center/Wisconsin,Green,,28.100000,,2024-02-09,73.980000,2024-03-04,76.870000,3.910000,Completed,1.891016,2.018984,0.001032,0.000511,7.667996
2024-02-12,2023,FANG,Diamondback Energy Inc,8302.000000,1568750.320000,188.960500,Brown,Endeavor Energy Resources LP,Brown,,24997.050000,,2024-02-01,145.180000,2024-02-22,168.010000,15.720000,Completed,3.740552,11.979448,0.005715,0.000477,5.246816
2024-02-10,2023,SHEL,Shell PLC,316620.000000,40524988.220000,127.992500,Brown,45 fuel & convenience store sites/New Mexico,Brown,Brewer Oil Co,,,2024-01-30,60.710000,2024-02-20,61.120000,0.670000,Completed,0.784503,-0.114503,-0.002083,0.018194,4.859754
2024-02-09,2023,VTLE,Vital Energy Inc,1547.600000,254174.780000,164.237600,Brown,2nd producing assets/Permian Basin,Neutral,"Henry Resources LLC,Moriah Henry Partners LLC,Henry Energy LP",78.000000,,2024-01-29,44.120000,2024-02-20,45.690000,3.560000,Completed,0.640950,2.919050,0.000260,0.000089,5.107384
2024-02-09,2023,MGEE,MGE Energy Inc,690.280000,1771471.720000,2566.290300,Brown,723.2 mw natural gas project/Wisconsin,Brown,Alliant Energy Corp,,,2024-01-29,64.210000,2024-02-20,63.290000,-1.440000,Completed,0.640950,-2.080950,-0.000083,0.000040,7.850606
2024-02-06,2023,DNOW,DNOW Inc,2321.000000,19582.000000,8.436900,Green,Whitco Supply LLC,Brown,,185.000000,,2024-01-26,10.110000,2024-02-16,12.140000,20.080000,Completed,2.319766,17.760234,0.002369,0.000133,2.244628
2024-02-06,2023,NWN,Northwest Natural Holding Co,1197.470000,157587.890000,131.600100,Brown,Truxton Canyon Water Co Inc,Neutral,,,,2024-01-26,36.400000,2024-02-16,34.730000,-4.590000,Completed,2.319766,-6.909766,-0.000475,0.000069,4.887338
2024-02-05,2023,AWK,American Water Works Co Inc,4234.000000,76351.620000,18.033000,Green,Appliance Service Plan/Consumers Energy,Neutral,CMS Energy Corp,,,2024-01-25,120.470000,2024-02-15,121.440000,0.810000,Completed,4.682718,-3.872718,-0.000942,0.000243,2.946174
2024-02-02,2023,MGEE,MGE Energy Inc,690.280000,1771471.720000,2566.290300,Brown,4 MW solar hybrid project west riverside energy center/Wisconsin,Green,Alliant Energy Corp,,,2024-01-22,66.850000,2024-02-12,64.350000,-3.740000,Completed,5.064254,-8.804254,-0.000349,0.000040,7.850606
2024-02-01,2023,WFRD,Weatherford International PLC,5135.000000,116153.000000,22.619900,Green,"Probe Technology Services Inc,Impact Selector International LLC",Neutral,Turnbridge Capital LLC,,,2024-01-19,94.380000,2024-02-12,96.750000,2.510000,Completed,5.406079,-2.896079,-0.000855,0.000295,3.162090
2024-01-31,2023,AMPS,Altus Power Inc,155.160000,645.850000,4.162400,Green,84 MWs of commercial scale solar arrays/US,Green,Vitol Holding BV,118.000000,,2024-01-19,5.490000,2024-02-12,6.920000,26.050000,Completed,5.406079,20.643921,0.000184,0.000009,1.641402
2024-01-30,2023,WTTR,Select Water Solutions Inc,1585.350000,244677.910000,154.336500,Brown,"Tri-State Water Logistics LLC,Iron Mountain Energy LLC,Facilities & recycling capacity/Rockies Region",Neutral,,90.000000,,2024-01-19,6.890000,2024-02-09,7.360000,6.910000,Completed,4.254778,2.655222,0.000242,0.000091,5.045594
2024-01-30,2023,NVAX,NOV Inc,983.700000,11985.680000,12.184200,Green,Extract Production Services LLC,Brown,"White Deer Management LLC,Riata Capital Group (Fund: RCG Equity Fund II LP)",,,2024-01-19,4.050000,2024-02-09,4.030000,-0.490000,Completed,4.254778,-4.744778,-0.000268,0.000057,2.579019
2024-01-22,2023,SUN,Sunoco LP,23068.000000,193605.840000,8.392800,Green,NuStar Energy LP,Brown,,6481.940000,9.530000,2024-01-11,54.960000,2024-02-01,55.080000,0.220000,Completed,2.268551,-2.048551,-0.002716,0.001326,2.239943
2024-01-16,2023,TALO,Talos Energy Inc,1457.890000,646960.300000,443.766000,Brown,QuarterNorth Energy Inc,Brown,,1312.460000,,2024-01-05,13.710000,2024-01-26,13.180000,-3.870000,Completed,-0.425498,-3.444502,-0.000289,0.000084,6.097548
2024-01-11,2023,EXE,Expand Energy Corp,8721.000000,408061.810000,46.790700,Brown,Southwestern Energy Co,Brown,,11597.170000,1.350000,2023-12-29,74.320000,2024-01-22,72.740000,-2.120000,Completed,-4.236572,2.116572,0.001061,0.000501,3.866831
2024-01-11,2023,SUN,Sunoco LP,23068.000000,193605.840000,8.392800,Green,Zenith Energy Netherlands BV,Green,Zenith Energy Ltd,186.170000,,2023-12-29,55.410000,2024-01-22,52.460000,-5.320000,Completed,-4.236572,-1.083428,-0.001436,0.001326,2.239943
2024-01-04,2023,APA,APA Corp,8378.000000,5962692.560000,711.708400,Brown,Callon Petroleum Co,Brown,,4454.480000,2.040000,2023-12-22,34.400000,2024-01-16,29.910000,-13.040000,Completed,-4.744474,-8.295526,-0.003994,0.000481,6.569072
2023-12-28,2022,NFE,New Fortress Energy Inc,2368.270000,679964.000000,287.114000,Brown,1.6 GW Capacity Reserve Contract,Neutral,Ceiba Energy LLC,,,2023-12-15,37.020000,2024-01-08,35.800000,-3.290000,Completed,-0.290343,-2.999657,-0.000408,0.000136,5.663356
2023-12-22,2022,VTLE,Vital Energy Inc,1920.800000,386367.840000,201.149900,Brown,Producing assets/Permian Basin,Neutral,"Henry Resources LLC,Moriah Henry Partners LLC,Henry Energy LP",55.000000,,2023-12-11,42.620000,2024-01-02,45.210000,6.080000,Completed,4.042231,2.037769,0.000225,0.000110,5.309010
2023-12-20,2022,CPK,Chesapeake Utilities Corp,680.700000,215226.000000,316.181500,Brown,Propane Operating Assets/Jt Lee & Sons Inc,Neutral,JT Lee & Sons Inc,3.900000,,2023-12-08,97.040000,2024-01-02,102.950000,6.090000,Completed,5.167706,0.922294,0.000036,0.000039,5.759474
2023-12-14,2022,SHEL,Shell PLC,381314.000000,41006166.520000,107.539100,Brown,Kaikias field/US Gulf of Mexico,Brown,Mitsui & Co Ltd,,,2023-12-01,62.180000,2023-12-26,62.820000,1.040000,Completed,2.309343,-1.269343,-0.027814,0.021912,4.687110
2023-12-11,2022,OXY,Occidental Petroleum Corp,36634.000000,17551718.180000,479.110100,Brown,CrownRock LP,Brown,"Lime Rock Partners LLC,Crownquest Operating LLC",12000.000000,,2023-11-30,57.730000,2023-12-21,59.170000,2.510000,Completed,1.813652,0.696348,0.001466,0.002105,6.174015
2023-12-11,2022,WCN,Waste Connections Inc,7211.860000,4812957.000000,667.367000,Brown,29 facilities/Secure Energy Services Inc,Green,Secure Waste Infrastructure Co,791.740000,,2023-11-30,134.580000,2023-12-21,146.310000,8.720000,Completed,1.813652,6.906348,0.002862,0.000414,6.504837
2023-12-07,2022,ARRY,Array Technologies Inc,1637.550000,287.000000,0.175300,Green,Litigation Solutions Inc,Neutral,,,,2023-11-24,15.070000,2023-12-18,18.970000,25.880000,Completed,0.483039,25.396961,0.002390,0.000094,0.161523
2023-12-04,2022,PUMP,ProPetro Holding Corp,1279.700000,245111.500000,191.538100,Green,PAR Five Energy Services LLC,Brown,,25.400000,,2023-11-22,9.180000,2023-12-14,8.590000,-6.430000,Completed,0.153623,-6.583623,-0.000484,0.000074,5.260294
2023-11-21,2022,NOG,Northern Oil and Gas Inc,1570.540000,351378.580000,223.731800,Brown,Core non operated properties/Northern Delaware,Neutral,,162.600000,,2023-11-10,34.390000,2023-12-01,35.870000,4.290000,Completed,3.054541,1.235459,0.000112,0.000090,5.414908
2023-11-06,2022,VRN,Veren Inc,3512.300000,719333.000000,204.804000,Brown,Hammerhead Energy Inc,Green,,1710.590000,,2023-10-26,7.600000,2023-11-16,6.510000,-14.360000,Completed,-5.080662,-9.279338,-0.001873,0.000202,5.326924
2023-11-03,2022,ENB,Enbridge Inc,53309.000000,7717086.430000,144.761400,Brown,7 Operating landfill gas-to-RNG facilities/Morrow Renewables,Green,Morrow Renewables LLC,1200.000000,,2023-10-23,29.970000,2023-11-13,31.550000,5.260000,Completed,-6.924443,12.184443,0.037325,0.003063,4.981971
2023-11-03,2022,FET,Forum Energy Technologies Inc,699.910000,8352.060000,11.933000,Green,Variperm Energy Services Inc,Brown,,155.280000,,2023-10-23,22.660000,2023-11-13,23.140000,2.120000,Completed,-6.924443,9.044443,0.000364,0.000040,2.559782
2023-11-02,2022,COP,ConocoPhillips,78494.000000,4988534.870000,63.553100,Brown,Torys LLP,Neutral,,,,2023-10-20,119.110000,2023-11-13,111.310000,-6.540000,Completed,-8.485842,1.945842,0.008777,0.004511,4.167488
2023-11-01,2022,BIP,Brookfield Infrastructure Partners LP,14427.000000,2453832.900000,170.086200,Brown,Portfolio of 2 Data centres/Silicon Valley,Neutral,Digital Core REIT Management Pte Ltd,160.200000,,2023-10-20,21.970000,2023-11-13,23.970000,9.130000,Completed,-8.485842,17.615842,0.014604,0.000829,5.142168
2023-10-23,2022,BIP,Brookfield Infrastructure Partners LP,14427.000000,2453832.900000,170.086200,Brown,Data centers/Cyxtera Technologies Inc,Neutral,Cyxtera Technologies Inc,775.000000,,2023-10-12,26.000000,2023-11-02,25.720000,-1.060000,Completed,-0.000000,-1.060000,-0.000879,0.000829,5.142168
2023-10-23,2022,ORA,Ormat Technologies Inc,734.160000,192441.770000,262.125500,Brown,Portfolio of 150 MW Operating Geothermal & Solar Assets/Nevada,Green,Enel SpA,271.000000,,2023-10-12,66.110000,2023-11-02,63.000000,-4.700000,Completed,-0.000000,-4.700000,-0.000198,0.000042,5.572631
2023-10-13,2022,HLX,Helix Energy Solutions Group Inc,873.100000,226639.440000,259.580200,Green,Plugging & Abandonment Business/QuarterNorth Energy LLC,Brown,QuarterNorth Energy LLC,,,2023-10-02,10.710000,2023-10-23,10.130000,-5.420000,Completed,-1.759029,-3.660971,-0.000184,0.000050,5.562911
2023-10-11,2022,XOM,Exxon Mobil Corp,398675.000000,109000000.000000,273.405700,Brown,Pioneer Natural Resources Co,Brown,,67995.450000,5.390000,2023-09-29,111.670000,2023-10-23,103.950000,-6.910000,Completed,-3.739828,-3.170172,-0.072627,0.022910,5.614608
2023-10-09,2022,VTS,Vitesse Energy Inc,300.070000,43.780000,0.145900,Green,Williston Basin/North Dakota,Neutral,,,,2023-09-28,20.340000,2023-10-19,22.010000,8.200000,Completed,-0.379814,8.579814,0.000148,0.000017,0.136190
2023-10-05,2022,XIFR,XPLR Infrastructure LP,969.000000,90846.350000,93.752700,Green,South Texas Midstream LLC,Brown,,,,2023-09-22,41.150000,2023-10-16,18.710000,-27.640000,Completed,1.155223,-26.228191,-0.001460,0.000056,4.551270
2023-10-04,2022,CIVI,Civitas Resources Inc,3791.400000,1250800.000000,329.904700,Brown,Oil producing assets/Midland Basin,Brown,Vencer Energy LLC,2135.700000,,2023-09-22,68.920000,2023-10-16,66.960000,-2.840000,Completed,1.155223,-3.995223,-0.000870,0.000218,5.801830
2023-09-27,2022,CPK,Chesapeake Utilities Corp,680.700000,215226.000000,316.181500,Brown,Florida City Gas Co,Brown,NextEra Energy Inc,923.000000,,2023-09-15,107.560000,2023-10-09,89.230000,-17.040000,Completed,-4.409020,-12.630980,-0.000494,0.000039,5.759474
